"Region_ID","Region_name","Region_class","Sv_mean_38","NASC_38","Sv_max_38","Sv_min_38","Height_mean","Depth_mean","VL_start","VL_end","Date_M","Time_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation","Skewness","Kurtosis","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness","Corrected_mean_amplitude","Corrected_MVBS","Coefficient_of_variation_38","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC_38","ABC_noise","Area_Backscatter_Strength_38","Thickness_mean","Range_mean","Frequency","Sv_mean_70","NASC_70","Sv_max_70","Sv_min_70","ABC_70","Coefficient_of_variation_70","Area_Backscatter_Strength_70","Sv_mean_120","NASC_120","Sv_max_120","Sv_min_120","ABC_120","Coefficient_of_variation_120","Area_Backscatter_Strength_120","Sv_mean_200","NASC_200","Sv_max_200","Sv_min_200","ABC_200","Coefficient_of_variation_200","Area_Backscatter_Strength_200","ddB70","ddB120","ddB200","Sv_mean_18"
2," Region2","Anch",-35.776025,38576.51536,-24.557183,-98.600084,3.384025,5.453391,2758.788361,2758.808037,20170327," 18:01:44.0500",-10.17773333,-78.17971667," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",43.330635,5.7493,128.060609,149.558401,0.000534182,3.31359,12.637609,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.002467634,0.0004252,-9999,-9999,0.000895017,0,-30.48168839,3.384025,5.453391,38,-36.925364,29606.63278,-25.555677,-112.777852,0.000686906,-1,-31.63102817,-38.654717,19881.70967,-26.328693,-107.192586,0.000461277,-1,-33.36038107,-36.70558,31143.50117,-24.739635,-101.307707,0.000722563,-1,-31.411244,1.149339,2.878692,0.929555000000001,NA
3," Region3","Anch",-35.28751,50377.99281,-24.725293,-102.834699,3.949118,5.320412,2758.899109,2758.924581,20170327," 18:03:39.2540",-10.17603333,-78.18051667," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",54.333459,6.528866,124.305196,215.638952,0.000478806,2.794666,9.92713,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.00132723,0.000348798,-9999,-9999,0.001168824,0,-29.32250974,3.949118,5.320412,38,-35.998136,42773.84655,-22.093398,-107.893021,0.000992399,-1,-30.03313527,-36.297537,39924.38085,-22.096266,-115.281933,0.000926289,-1,-30.33253645,-35.484118,48148.20584,-21.934743,-94.640263,0.00111709,-1,-29.51911726,0.710626000000005,1.010027,0.196608000000005,NA
4," Region4","Anch",-32.809795,55531.1522,-22.377996,-99.279226,2.460505,8.701617,2758.951235,2758.964209,20170327," 18:04:30.4560",-10.17531667,-78.1808," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",28.814746,3.313156,72.005062,72.050737,0.001019939,2.699474,7.972582,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.004313445,0.000626098,-9999,-9999,0.001288383,0,-28.8995515,2.460505,8.701617,38,-31.953076,67640.76986,-19.661508,-109.828855,0.001569339,-1,-28.04283292,-31.203834,80377.1869,-19.867614,-99.440158,0.001864837,-1,-27.29359032,-31.262119,79305.66933,-19.615181,-97.090367,0.001839977,-1,-27.35187599,-0.856719000000002,-1.605961,-1.547676,NA
5," Region5","Anch",-33.575342,26454.93279,-22.336452,-78.626709,1.398135,3.727743,2759.914848,2759.951634,20170327," 18:23:26.4960",-10.16061152,-78.1879," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",81.415374,1.948915,166.506173,113.062755,0.000847358,3.326179,13.151978,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.003462223,0.000622366,-9999,-9999,0.000613783,0,-32.11985172,1.398135,3.727743,38,-36.506124,13471.88772,-24.419102,-105.944139,0.000312562,-1,-35.0506338,-34.208542,22865.81478,-20.473413,-101.675691,0.000530512,-1,-32.75305153,-34.758861,20144.42288,-20.072732,-92.461038,0.000467372,-1,-33.30337004,2.930782,0.633200000000002,1.183519,NA
6," Region6","Anch",-38.738816,20776.62159,-22.781048,-106.429999,3.605493,14.414598,2759.164774,2759.171508,20170327," 18:08:24.0640",-10.17206667,-78.18223333," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",17.978233,4.385059,51.457114,67.410382,0.000544484,7.239724,56.672288,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.006121642,0.000316424,-9999,-9999,0.00048204,0,-33.16916904,3.605493,14.414598,38,-42.061538,9667.245493,-24.755375,-108.384868,0.000224291,-1,-36.49189087,-40.710715,13194.25842,-24.633643,-101.396957,0.000306121,-1,-35.14106848,-39.942913,15745.81866,-23.142156,-98.597703,0.00036532,-1,-34.37326589,3.322722,1.971899,1.204097,NA
7," Region7","Anch",-36.434863,19089.67228,-26.606001,-109.032965,1.948915,5.307383,2759.12344,2759.137977,20170327," 18:07:42.4630",-10.17261667,-78.18195," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",33.41992,3.313156,73.342304,63.213021,0.000426757,2.682042,7.486293,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.00167302,0.000223932,-9999,-9999,0.000442901,0,-33.53693362,1.948915,5.307383,38,-39.979255,8440.326899,-29.509366,-108.028518,0.000195825,-1,-37.08132567,-38.367164,12233.99627,-24.99949,-105.195166,0.000283842,-1,-35.4692349,-39.458258,9516.099934,-24.933005,-109.743852,0.000220784,-1,-36.5603284,3.544392,1.932301,3.023395,NA
8," Region8","Anch",-36.752699,13159.02139,-27.428813,-93.9156,1.445445,5.932147,2759.265079,2759.273648,20170327," 18:10:19.2680",-10.17056667,-78.18298333," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",18.828769,1.656578,46.251042,28.613508,0.000406363,2.54819,6.237043,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001773249,0.000359527,-9999,-9999,0.000305303,0,-35.15268241,1.445445,5.932147,38,-36.228885,14845.84916,-25.464817,-95.360186,0.00034444,-1,-34.62886791,-38.041271,9780.621986,-28.875751,-106.757893,0.000226921,-1,-36.4412536,-37.631638,10748.05109,-27.584298,-102.043726,0.000249366,-1,-36.03162112,-0.523814000000002,1.288572,0.878939000000003,NA
9," Region9","Anch",-35.602959,15853.75389,-24.592015,-98.402744,1.336399,6.93692,2759.064669,2759.073385,20170327," 18:06:35.2600",-10.17356667,-78.18151667," C:\Users\Usuario\Desktop\TALLER\Lance_75.EV",19.867035,1.656578,43.190318,26.808827,0.000542191,3.588132,15.458437,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.00282299,0.000503656,-9999,-9999,0.000367824,0,-34.34359722,1.336399,6.93692,38,-37.841881,9467.599983,-24.839805,-106.200357,0.000219659,-1,-36.58251934,-41.614608,3971.615572,-32.739542,-100.452285,9.21e-05,-1,-40.35524629,-37.431841,10405.04351,-29.165556,-92.287918,0.000241408,-1,-36.17247934,2.238922,6.011649,1.828882,NA
1," Region1","Anch",-35.847653,73013.8457,-22.219633,-112.23365,6.511465,6.241737,2911.64,2911.64,20170328," 16:52:57.3800",-9.73735,-78.36046574," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",192.219493,11.206262,479.841719,1271.728789,0.000461441,4.401956,31.399273,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001407203,0.000300751,-9999,-9999,0.001694,0,-27.71086611,6.511465,6.241737,38,-36.542763,62214.88195,-22.345602,-99.649262,0.001443452,-1,-28.40597553,-35.720971,75175.00528,-20.591734,-103.571908,0.001744141,-1,-27.58418367,-34.609328,97104.14794,-14.979678,-99.999128,0.002252921,-1,-26.47254052,0.69511,-0.126682000000002,-1.238325,NA
2," Region2","Anch",-36.065426,14780.1757,-24.227989,-76.056247,1.385895,3.1274,2911.64,2911.64,20170328," 16:54:42.9840",-9.73807474,-78.36181667," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",25.79938,2.338698,71.336878,35.836316,0.000637845,3.83456,16.116626,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.002675908,0.000811733,-9999,-9999,0.000342916,0,-34.64812237,1.385895,3.1274,38,-35.438194,17076.65704,-23.95873,-94.699946,0.000396197,-1,-34.02088978,-37.714667,10110.10162,-25.371783,-92.833081,0.000234565,-1,-36.29736314,-36.537516,13257.7758,-23.628535,-85.507556,0.000307595,-1,-35.12021164,-0.627231999999999,1.649241,0.472089999999994,NA
3," Region3","Anch",-31.973728,79095.31028,-22.59001,-99.919922,2.890891,4.369731,2911.64,2911.64,20170328," 16:55:30.9850",-9.73837472,-78.36237472," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",18.434085,3.020819,42.344443,52.36014,0.001001861,2.207523,5.214389,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.003761755,0.000530486,-9999,-9999,0.001835096,0,-27.363411,2.890891,4.369731,38,-33.69479,53216.28386,-25.366264,-102.69866,0.001234675,-1,-29.0844729,-34.677514,42439.68056,-22.220235,-106.460411,0.000984646,-1,-30.06719728,-32.65838,67559.35667,-21.905082,-94.765184,0.00156745,-1,-28.04806329,1.721062,2.703786,0.684652,NA
4," Region4","Anch",-37.566198,9317.455487,-28.730124,-90.527502,1.234313,3.083645,2911.64,2911.64,20170328," 16:56:02.9870",-9.7386,-78.36277475," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",17.706408,1.364241,38.213804,21.582754,0.000297637,2.275095,5.075167,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.000960205,0.0001394,-9999,-9999,0.000216175,0,-36.65194508,1.234313,3.083645,38,-38.632732,7288.596368,-30.932497,-103.327331,0.000169103,-1,-37.71847934,-35.785024,14041.53994,-24.843706,-91.92103,0.000325779,-1,-34.87077095,-38.709935,7160.174943,-29.426807,-83.785835,0.000166124,-1,-37.79568201,1.066534,-1.781174,1.143737,NA
5," Region5","Anch",-38.478587,7918.35586,-25.148863,-83.066198,1.294201,3.039161,2911.64,2911.64,20170328," 16:59:43.7940",-9.74003333,-78.36558531," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",114.837475,2.241252,254.487299,150.680306,0.000369863,4.479158,24.396218,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001978716,0.000425644,-9999,-9999,0.000183714,0,-37.35856819,1.294201,3.039161,38,-40.497497,4974.438157,-27.688445,-105.062713,0.000115412,-1,-39.37747798,-38.049086,8741.483157,-26.430091,-99.673664,0.000202812,-1,-36.92906709,-37.328913,10318.16357,-26.068709,-94.692511,0.000239393,-1,-36.20889426,2.01891000000001,-0.429500999999995,-1.149674,NA
6," Region6","Anch",-34.890059,15243.94804,-23.661803,-76.024321,1.090464,3.058968,2911.64,2911.64,20170328," 17:00:47.7970",-9.74038531,-78.36655198," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",78.545351,1.948915,175.133877,83.941802,0.000724428,3.34583,11.898458,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.002894788,0.000443949,-9999,-9999,0.000353676,0,-34.51394374,1.090464,3.058968,38,-37.572415,8219.811462,-24.022363,-117.068484,0.000190708,-1,-37.19629978,-38.815265,6174.145407,-27.484468,-114.211986,0.000143247,-1,-38.43914981,-38.255216,7023.956226,-28.291157,-109.02856,0.000162963,-1,-37.87910038,2.682356,3.925206,3.365157,NA
7," Region7","Anch",-43.344155,2722.49646,-31.564039,-88.501652,1.364241,3.871149,2911.64,2911.64,20170328," 17:01:40.5990",-9.74065038,-78.3673341," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",19.851982,1.656578,41.376351,26.292232,0.000101123,4.444748,23.852215,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.000579533,0.000135308,-9999,-9999,6.32e-05,0,-41.9952451,1.364241,3.871149,38,-37.434672,10614.89267,-26.717682,-113.245273,0.000246277,-1,-36.08576227,-39.636061,6394.06074,-28.469595,-100.357683,0.000148349,-1,-38.28715077,-38.048256,9216.313005,-26.344323,-97.588558,0.000213828,-1,-36.69934618,-5.909483,-3.708094,-5.295899,NA
8," Region8","Anch",-38.407081,18632.32899,-24.118451,-104.183738,2.995597,4.730725,2911.64,2911.64,20170328," 17:03:23.0030",-9.74106667,-78.36899142," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",281.948563,6.918649,712.568609,891.954946,0.000299709,4.559487,31.136395,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.00137044,0.000283447,-9999,-9999,0.00043229,0,-33.6422469,2.995597,4.730725,38,-40.413236,11739.55707,-25.622358,-111.033159,0.00027237,-1,-35.64840123,-39.521564,14415.14071,-22.32816,-110.47006,0.000334447,-1,-34.75672948,-38.662869,17566.62635,-22.672452,-102.566596,0.000407565,-1,-33.89803471,2.006155,1.114483,0.255788000000003,NA
9," Region9","Anch",-37.955741,8352.933811,-27.095397,-93.733246,1.210379,4.018399,2911.64,2911.64,20170328," 17:05:03.8060",-9.74126667,-78.37037066," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",62.36439,2.143807,143.906465,78.282436,0.000323145,3.367588,12.388116,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001401741,0.000331358,-9999,-9999,0.000193797,0,-37.12652794,1.210379,4.018399,38,-39.906466,5330.48315,-27.747707,-104.910161,0.000123673,-1,-39.07725259,-37.836892,8584.676563,-26.030824,-102.82599,0.000199174,-1,-37.00767897,-39.303363,6124.588303,-27.412412,-101.046082,0.000142097,-1,-38.47414934,1.950725,-0.118849000000004,1.34762199999999,NA
10," Region10","Anch",-37.732423,23555.96283,-24.949157,-100.683959,3.242286,4.647932,2911.64,2911.64,20170328," 17:06:06.2080",-9.74128896,-78.37139438," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",111.137788,4.677396,284.521166,362.016357,0.000319929,3.933053,22.578753,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001284698,0.000270468,-9999,-9999,0.000546524,0,-32.62390974,3.242286,4.647932,38,-39.642134,15175.03847,-26.962882,-112.568287,0.000352077,-1,-34.53362033,-39.106995,17164.9943,-25.179707,-103.327245,0.000398246,-1,-33.99848171,-38.372263,20329.03966,-24.324484,-96.670321,0.000471656,-1,-33.26374971,1.909711,1.374572,0.63984,NA
11," Region11","Anch",-44.993971,1293.745248,-35.487246,-73.878093,0.947881,2.715731,2911.64,2911.64,20170328," 17:07:56.6120",-9.74105,-78.37301705," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",65.564613,1.948915,134.5686,60.930055,4.81e-05,2.736698,9.163798,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.000139153,3.24e-05,-9999,-9999,3e-05,0,-45.22643067,0.947881,2.715731,38,-43.502312,1823.957484,-30.304417,-74.118392,4.23e-05,-1,-43.73477123,-44.305237,1516.080123,-32.735175,-72.611608,3.52e-05,-1,-44.5376968,-47.976242,651.060961,-37.826538,-83.749705,1.51e-05,-1,-48.20870179,-1.491659,-0.688734000000004,2.982271,NA
12," Region12","Anch",-40.473438,12069.17108,-27.463922,-95.281382,3.122694,4.324933,2911.64,2911.64,20170328," 17:09:10.2150",-9.74073333,-78.3739944," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",134.787977,4.872288,367.85346,420.821943,0.000195055,4.414705,25.471913,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.000900061,0.000224089,-9999,-9999,0.000280018,0,-35.52814391,3.122694,4.324933,38,-43.795414,5616.681613,-27.906375,-104.033003,0.000130313,-1,-38.85012028,-42.351125,7832.650371,-27.646662,-108.701144,0.000181726,-1,-37.40583093,-42.372827,7793.607584,-28.829253,-96.481727,0.00018082,-1,-37.42753299,3.321976,1.877687,1.899389,NA
13," Region13","Anch",-36.734545,25794.79861,-25.242541,-103.40361,2.821596,4.83497,2911.64,2911.64,20170328," 17:11:08.6180",-9.7401,-78.37546703," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",137.709457,5.262071,310.538634,400.358861,0.000369944,3.306832,14.39897,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001306271,0.000284374,-9999,-9999,0.000598467,0,-32.22959693,2.821596,4.83497,38,-37.14248,23482.19443,-24.013981,-111.899631,0.000544812,-1,-32.63753155,-36.390363,27922.24561,-21.421302,-110.408825,0.000647826,-1,-31.88541491,-35.843524,31668.9931,-22.655944,-98.268206,0.000734755,-1,-31.33857579,0.407935000000002,-0.344181999999996,-0.891020999999995,NA
14," Region14","Anch",-46.755799,1517.11046,-34.797167,-79.064003,1.667651,3.261262,2911.64,2911.64,20170328," 17:12:30.2220",-9.73953893,-78.37648333," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",138.552345,3.89783,297.557498,234.930101,3.46e-05,4.479953,27.939469,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,9.84e-05,2.36e-05,-9999,-9999,3.52e-05,0,-44.53474631,1.667651,3.261262,38,-44.561223,2514.633721,-33.494232,-81.843258,5.83e-05,-1,-42.34017099,-46.166945,1737.410974,-32.654579,-74.705921,4.03e-05,-1,-43.94589274,-48.337138,1054.103564,-35.921583,-79.696482,2.45e-05,-1,-46.11608553,-2.194576,-0.588854000000005,1.581339,NA
15," Region15","Anch",-45.595101,1042.286786,-37.897837,-64.547641,0.877012,2.501108,2911.64,2911.64,20170328," 17:13:32.6250",-9.73898293,-78.37705," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",18.719266,1.169349,45.031355,16.162556,3.69e-05,2.173308,4.506059,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.000145416,1.73e-05,-9999,-9999,2.42e-05,0,-46.16504602,0.877012,2.501108,38,-49.652212,409.520902,-40.730634,-72.384215,9.5e-06,-1,-50.22215761,-49.571224,417.229376,-43.208994,-70.586421,9.68e-06,-1,-50.14116956,-51.187948,287.542823,-42.177362,-77.471201,6.67e-06,-1,-51.75789301,4.057111,3.976123,5.592847,NA
16," Region16","Anch",-36.325227,9201.527481,-28.269135,-73.452756,0.91599,3.226077,0,0,20170328," 17:17:18.2330",-9.73716667,-78.37876109," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",15.163983,1.071903,32.351184,14.081263,0.000352882,1.921044,3.588777,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001280725,0.000321639,-9999,-9999,0.000213485,0,-36.70631907,0.91599,3.226077,38,-41.135059,3040.021922,-29.351561,-94.341088,7.05e-05,-1,-41.51615119,-36.290394,9275.626811,-26.606167,-93.390903,0.000215205,-1,-36.67148567,-35.003913,12473.58654,-28.250909,-84.269541,0.000289401,-1,-35.3850049,4.809832,-0.034832999999999,-1.321314,NA
17," Region17","Anch",-39.114327,7107.243603,-29.930152,-98.663782,1.344751,4.09131,0,0,20170328," 17:17:48.6330",-9.73693295,-78.37906705," C:\Users\Usuario\Desktop\TALLER\MFT Algorithm.EV",14.326876,1.656578,35.836631,20.041408,0.000241611,2.60486,6.541214,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,0.001369719,0.000150404,-9999,-9999,0.000164896,0,-37.82790633,1.344751,4.09131,38,-41.014316,4588.833394,-31.936159,-105.886157,0.000106466,-1,-39.72789544,-39.950006,5863.18107,-29.854069,-104.168427,0.000136032,-1,-38.66358528,-43.714971,2463.977922,-34.747329,-90.931755,5.72e-05,-1,-42.42855022,1.899989,0.835678999999999,4.600644,NA
3," Region3","Anch",-34.083575,78225.00402,-23.701275,-69.982158,4.647413,6.771537,2925.159395,2925.17707,20170328," 19:27:32.9130",-9.53914946,-78.4244," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",39.014769,6.626312,146.486724,184.093864,0.000618864,2.83657,9.700596,13.32858,37.43238,6.242312,142.553946,166.391564,9.718905,0.000374117,-34.269923,165.419886,0.002070203,0.000385533,934.658328,645.773035,0.001814904,0,-27.4114624,4.647413,6.771537,38,-34.586307,69674.26267,-23.817036,-69.636647,0.001616518,174.471331,-27.91419453,-33.714042,85172.41007,-22.094567,-69.398695,0.001976092,179.052708,-27.04192898,-32.533871,111767.6299,-21.000278,-69.821452,0.00259313,178.10273,-25.86175793,0.502731999999995,-0.369533000000004,-1.54970400000001,NA
6," Region6","Anch",-41.288958,3849.811592,-32.024137,-69.58567,1.201831,6.942352,2925.318371,2925.322216,20170328," 19:29:44.1160",-9.53666456,-78.42501667," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",11.482722,1.461686,29.341521,13.135193,0.000133811,3.020542,9.807812,11.698997,10.060245,1.077686,25.728568,8.484737,6.208447,5.68e-05,-42.455618,235.534828,0.0005001,0.000182847,43.367157,6.250572,8.93e-05,0,-40.49052358,1.201831,6.942352,38,-44.524912,1827.443935,-34.041903,-62.945486,4.24e-05,256.411625,-43.72647772,-44.408276,1877.187275,-35.036202,-64.238624,4.36e-05,186.588843,-43.60984233,-46.587234,1136.611013,-39.528199,-66.542467,2.64e-05,151.735701,-45.78879975,3.235954,3.119318,5.298276,NA
9," Region9","Anch",-40.496117,5107.275261,-29.910019,-69.585088,1.32834,6.499519,2925.537736,2925.564889,20170328," 19:33:50.5250",-9.53287214,-78.42576667," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",57.217972,2.53359,131.349005,76.64149,0.000156167,3.082794,11.554048,11.804262,55.874164,2.14959,127.893388,63.498256,20.498615,7.66e-05,-41.159282,203.94725,0.000585465,9.84e-05,480.42612,71.027192,0.000118494,0,-39.26302569,1.32834,6.499519,38,-44.470017,2045.498846,-31.50185,-69.955488,4.75e-05,289.132773,-43.23692595,-41.792566,3789.172135,-25.302186,-69.765844,8.79e-05,471.074648,-40.55947499,-40.357664,5272.718165,-28.101172,-68.691107,0.000122333,269.677598,-39.12457276,3.9739,1.296449,-0.138452999999998,NA
11," Region11","Anch",-36.348584,38377.46079,-25.891531,-69.924865,3.840987,6.427506,2925.601786,2925.618352,20170328," 19:34:52.9280",-9.53194948,-78.426," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",37.129452,4.969734,117.661086,143.380253,0.000382194,3.086253,11.262566,12.816175,35.685694,4.585734,114.00557,127.157115,8.133952,0.000217424,-36.626916,175.782442,0.001261804,0.000212727,654.580367,377.490484,0.000890398,0,-30.50415598,3.840987,6.427506,38,-39.323618,19345.18387,-26.111528,-69.98433,0.000448829,235.923675,-33.47918972,-40.225054,15719.15793,-27.879399,-69.988249,0.000364701,199.55265,-34.38062557,-39.047106,20616.93278,-27.987382,-69.765315,0.000478335,178.701372,-33.20267779,2.975034,3.87647,2.698522,NA
14," Region14","Anch",-37.077399,16581.96158,-26.559694,-69.854481,1.962836,5.946956,2925.729102,2925.739499,20170328," 19:37:07.3320",-9.52989181,-78.42645819," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",23.544089,2.923373,83.434255,53.115901,0.000332463,3.271398,13.280342,12.660576,22.224624,2.539373,80.027326,43.553128,11.701658,0.000173833,-37.598683,191.254555,0.000645807,0.000258962,225.746425,74.281163,0.000384719,0,-34.1485593,1.962836,5.946956,38,-39.342056,9843.968222,-27.873763,-67.995277,0.000228391,235.999547,-36.41321631,-37.803524,14028.89315,-25.259917,-69.524716,0.000325485,296.313835,-34.87468427,-37.629239,14603.3328,-27.677552,-69.887841,0.000338813,205.295803,-34.70039852,2.264657,0.726125000000003,0.551839999999999,NA
16," Region16","Anch",-41.433049,9964.69036,-33.789437,-69.478211,3.21571,8.635269,2925.977711,2925.986252,20170328," 19:41:47.3420",-9.52587513,-78.4275," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",22.442101,4.677396,83.464996,76.904925,8.01e-05,1.545093,2.58366,11.615446,20.685472,4.293396,79.183737,65.065816,7.668479,6.77e-05,-41.692127,118.239745,0.000222966,5.35e-05,355.243724,160.365416,0.000231192,0,-36.36028026,3.21571,8.635269,38,-43.256482,6548.178904,-31.953855,-68.362617,0.000151925,208.234783,-38.18371298,-45.088687,4294.375639,-34.368933,-69.969851,9.96e-05,194.063307,-40.01591804,-44.381895,5053.348499,-35.544013,-69.568288,0.000117243,155.525337,-39.30912584,1.823433,3.655638,2.948846,NA
20," Region20","Anch",-38.207574,15864.90085,-26.857459,-69.488468,2.436144,7.943778,2926.266099,2926.274378,20170328," 19:47:16.9530",-9.52118116,-78.42878333," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",22.363525,3.702939,53.457697,46.724331,0.000259909,4.182567,23.892512,12.411682,20.635946,3.318939,49.234537,38.643808,4.991717,0.00013896,-38.571102,187.038731,0.001092368,0.000209287,273.957768,84.43076,0.000368083,0,-34.34054472,2.436144,7.943778,38,-40.278097,9848.8406,-27.315613,-69.708972,0.000228504,264.676654,-36.41106726,-41.408715,7591.425333,-28.281234,-69.88452,0.000176129,240.964296,-37.54168509,-37.673354,17941.52616,-25.896365,-69.028319,0.000416263,255.571844,-33.80632452,2.070523,3.201141,-0.534219999999998,NA
22," Region22","Anch",-38.545626,31618.0767,-26.892339,-69.792961,5.24815,7.755942,2926.39299,2926.420268,20170328," 19:49:55.3590",-9.51897407,-78.4294," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",58.259087,7.698215,206.056972,308.673289,0.000209958,3.08001,13.862084,12.289711,56.589062,7.314215,201.948921,284.869236,11.392726,0.000134588,-38.709951,156.001289,0.000647625,0.000133237,1655.618263,1179.105929,0.000733573,0,-31.34556386,5.24815,7.755942,38,-40.421034,20530.26964,-26.884131,-69.944214,0.000476324,210.573342,-33.22097181,-41.558978,15797.93485,-27.858145,-69.825737,0.000366529,224.96717,-34.35891516,-39.599723,24804.23075,-24.467022,-69.684141,0.000575485,247.182586,-32.39966071,1.875408,3.013352,1.054097,NA
25," Region25","Anch",-39.125672,12627.8202,-28.008022,-69.8925,2.395542,6.661987,2926.507975,2926.519365,20170328," 19:52:56.1660",-9.51731224,-78.42991667," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",25.007173,4.482505,80.586118,61.594245,0.000233899,3.633843,15.998912,12.172311,23.586508,4.098505,76.976786,53.118262,8.876992,0.000114195,-39.423513,204.823718,0.000959636,0.000172101,386.677672,102.535825,0.000292979,0,-35.33163445,2.395542,6.661987,38,-41.024391,8155.609496,-29.651015,-69.988988,0.000189219,229.898832,-37.23035411,-41.417498,7449.819486,-28.637577,-69.033096,0.000172844,269.303548,-37.62346085,-42.242009,6161.616576,-31.735232,-68.683256,0.000142956,177.862977,-38.44797165,1.898719,2.291826,3.116337,NA
26," Region26","Anch",-42.605319,2939.226787,-33.654862,-69.798395,1.242433,9.00195,2926.580846,2926.596981,20170328," 19:54:44.9700",-9.51613089,-78.43025," D:\Desktop\Flota\2019\IMARPE\MFT.algorithm.EV",37.260121,1.851469,92.955476,47.689192,7.9e-05,2.190583,5.365835,11.281342,35.481919,1.467469,88.631073,35.994432,17.367081,4.43e-05,-43.533603,178.279692,0.000235636,3.66e-05,208.274527,29.255841,6.82e-05,0,-41.66258737,1.242433,9.00195,38,-42.659343,2902.890449,-29.069167,-69.757468,6.74e-05,400.091275,-41.71661188,-43.636998,2317.742523,-32.094163,-68.907491,5.38e-05,292.238985,-42.69426645,-41.70299,3617.978211,-31.596165,-68.608177,8.39e-05,250.502046,-40.76025887,0.0540239999999983,1.031679,-0.902329000000002,NA
