Sv_mean;NASC;Height_mean;Depth_mean;Time_M;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;X3D_school_area;X3D_school_volume
-52.859778;255.869671;1.146845;67.971729; 05:05:01.16;1.618205;2.919947;5.814709;2.056096;73.888599;5.60851;77.463575;-51.242085;47.8224;1.671541
-62.38395;17.008333;0.683227;68.810707; 05:05:05.16;-1.294291;2.035488;12.590786;0.299227;25.781729;3.767502;14.039794;-61.018508;15.070006;0.885409
-59.079547;15.600023;0.292812;92.52844; 05:01:01.90;0.722115;-1.230485;12.084665;0.201623;24.5722;1.218124;39.444525;-63.710327;9.746188;0.103577
-55.578044;46.581595;0.390415;90.625165; 05:01:06.90;0.802216;-1.621148;4.152206;0.396831;8.977817;0.823861;7.785338;-57.482216;6.590891;0.128386
-52.895247;86.396073;0.390415;90.23475; 05:01:33.93;-0.339143;-1.176774;1.557735;0.201623;3.499122;0.209383;4.653352;-49.861358;1.256301;0.022105
-55.682555;45.47401;0.390415;86.330596; 05:01:53.95;0.567752;-2.109654;4.674265;0.396831;9.999496;0.927446;8.579416;-57.909716;7.419567;0.153562
-56.836964;99.698431;1.116588;67.575984; 05:05:19.18;4.396912;25.985725;94.848208;3.910569;538.832456;96.109741;240.397654;-57.148124;1483.641827;44.103205
-61.102835;13.869609;0.414816;64.734311; 05:05:09.17;1.932235;3.101302;11.359484;0.592038;31.954096;2.858478;28.425518;-62.892113;26.901003;0.555144
-52.176508;114.68865;0.439217;62.900252; 05:05:15.17;0.772887;-1.601302;5.205525;0.396831;11.286725;1.160668;8.734096;-54.621173;8.262849;0.20577
-56.919037;52.735799;0.60189;64.41062; 05:05:25.18;1.723001;2.10427;17.663736;1.470473;54.932116;8.427062;28.494866;-57.590675;103.896186;2.615928
-58.459735;25.490254;0.414816;63.120977; 05:05:31.19;1.650747;2.456283;10.307238;0.592038;22.37519;2.588876;15.389067;-60.060064;24.409122;0.558821
-56.612495;65.387404;0.695427;65.353476; 05:05:38.19;1.489241;1.895519;25.995382;1.470473;64.214655;14.265681;23.002018;-57.382365;152.902026;9.369979
-50.615971;109.517337;0.292812;63.572634; 05:05:39.19;1.103705;-0.598109;5.806185;0.299227;12.140819;0.745302;15.738165;-51.836808;6.949466;0.087629
-66.689878;6.170401;0.668051;1.864541; 01:53:26.74;36.234008;1520.202211;7202.662212;0.982454;15440.16504;3459.081509;5484.451707;-68.122658;28305.13019;1282.945739
-55.322689;51.872736;0.409936;14.742828; 01:34:29.55;0.726933;-0.426891;20.235558;0.88485;51.077278;5.754027;36.0806;-56.783829;71.621727;1.38351
-54.316688;85.63526;0.536821;12.496249; 01:34:31.55;1.008013;-0.153907;24.668264;1.177661;86.710396;9.979415;59.955272;-55.456132;116.203453;3.39621
-54.218215;111.489845;0.683227;14.634379; 01:34:40.56;2.693761;8.456744;38.214568;1.372869;146.045897;20.374202;83.308297;-55.216912;209.854403;7.326077
-54.456725;61.979123;0.40126;15.147061; 01:34:55.58;1.802267;2.455221;38.281345;1.275265;124.963681;11.788244;105.416508;-55.526633;195.275481;2.682002
-56.226026;44.137613;0.429457;13.544751; 01:35:03.59;0.710239;-0.574733;20.777302;0.982454;52.741388;6.413485;34.51431;-57.565661;81.650953;1.734793
-53.735975;80.089159;0.439217;12.829482; 01:35:26.61;1.042696;0.189141;15.956926;0.982454;34.054077;5.06565;18.217687;-55.050546;62.707768;2.807912
-56.86064;45.504472;0.51242;11.461479; 01:35:35.62;0.406354;-0.159173;17.040109;0.787246;45.757966;5.872888;28.370817;-58.493953;53.659035;1.421872
-54.949546;71.779904;0.520554;18.453226; 01:35:42.63;1.341974;0.765936;11.245896;0.787246;32.696569;3.934221;21.623984;-56.49133;35.41315;0.861476
-55.386859;51.72039;0.414816;14.864491; 01:35:47.63;1.318557;0.706451;16.566696;1.177661;53.857722;5.216265;44.251345;-56.493647;78.039835;1.121868
-53.894639;91.515265;0.520554;11.419649; 01:36:15.67;1.405002;1.474531;11.944243;0.88485;26.04608;4.336063;12.450284;-55.328451;42.27545;1.506712
-54.2168;47.796931;0.292812;12.647831; 01:36:20.67;0.49472;-1.132385;16.327168;0.689642;33.959841;3.063197;29.960327;-56.025743;45.039619;0.652978
-53.735097;136.475783;0.748296;17.326803; 01:36:57.71;0.856952;-0.686429;11.232165;1.568077;34.421324;6.751709;13.964698;-54.501735;70.45159;2.549049
-55.988846;60.034626;0.553088;14.875973; 01:37:20.74;1.314293;0.84376;11.751298;0.689642;33.709538;4.175295;21.657511;-57.765875;32.416765;1.028013
-55.683489;65.923125;0.566102;12.314912; 01:37:36.75;-0.027933;-0.557141;20.832779;1.470473;62.824976;9.351444;33.587378;-56.601308;122.536154;3.155731
-57.315872;35.122385;0.439217;17.622916; 01:37:53.77;1.452248;2.325905;16.243027;0.787246;34.273793;4.761548;19.63208;-58.918927;51.149037;1.442353
-53.540535;69.813027;0.366014;12.096369; 01:38:00.78;1.085939;-0.04513;16.673436;0.787246;34.691542;4.098193;23.369261;-55.154421;52.504387;0.859445
-55.668668;53.222925;0.455485;17.715097; 01:38:41.82;0.439686;-0.614535;11.864397;0.689642;43.613677;3.479072;43.508307;-57.425372;32.728757;0.635575
-54.554624;68.78649;0.455485;9.265393; 01:39:37.88;1.456301;2.941694;11.793272;0.689642;25.114184;3.426763;14.64685;-56.364028;32.532555;1.082025
-54.729892;49.549312;0.341613;14.766067; 01:41:00.97;1.202511;0.146334;15.630476;0.787246;32.825639;3.55155;24.143408;-56.328886;49.220124;0.752725
-57.804212;23.461003;0.328304;14.36623; 01:41:40.01;1.901644;4.162275;46.901192;0.982454;98.090481;11.136846;68.751417;-59.184763;184.313008;2.842444
-55.496447;75.153002;0.618158;17.424854; 01:41:57.03;0.729509;-0.408375;11.707208;0.787246;24.608739;4.845222;9.946153;-57.055192;36.865814;2.174423
-57.895901;31.869512;0.455485;16.167379; 01:42:16.05;1.421929;0.573059;11.416479;0.689642;24.388849;3.332994;14.201633;-59.676885;31.493143;0.865103
-53.423382;121.13032;0.618158;8.558316; 01:43:05.10;0.505032;-0.505739;11.73318;0.787246;26.033629;4.892643;11.023412;-55.036419;36.9476;1.770645
-56.413473;44.835107;0.455485;16.481106; 01:44:48.22;1.460796;0.366662;11.34293;0.689642;23.918747;3.324202;13.695551;-58.17927;31.290255;0.865644
-55.95927;67.556026;0.618158;13.181655; 01:45:16.25;0.574648;0.287255;11.416586;0.88485;33.36166;4.906559;18.051296;-57.387932;40.407859;1.780845
-54.303663;67.672855;0.42295;8.589138; 01:46:35.32;0.665365;-0.687053;12.294767;0.88485;26.356447;3.625246;15.248475;-55.76326;43.516093;1.356435
-57.585537;48.900551;0.650692;16.133915; 01:48:13.42;1.329365;0.949804;11.824357;1.275265;35.592472;5.91364;17.047142;-58.588245;60.316768;1.846725
-56.382881;67.728062;0.683227;12.126115; 01:52:41.69;0.420893;-1.047294;11.636934;0.787246;42.202305;5.330771;26.587189;-57.983118;36.644523;1.421407
-57.075281;78.370786;0.927236;13.346041; 01:53:02.71;0.882162;-0.351337;7.579154;0.982454;34.151555;5.052395;18.370195;-58.334611;29.784674;1.539151
-54.508196;63.318133;0.414816;12.849258; 01:53:16.73;1.682241;3.231613;15.455061;0.787246;41.453965;4.308301;31.740683;-56.116215;48.667745;1.162106
-56.34848;65.015892;0.650692;13.664538; 01:54:01.78;1.262149;1.020344;11.89561;0.982454;43.169619;5.570469;26.622864;-57.647588;46.747547;1.627648
-53.843168;73.795663;0.414816;10.518249; 01:54:30.81;1.349239;2.084538;16.269857;0.982454;42.918113;4.881081;30.030001;-55.173528;63.937529;1.637073
-57.441202;48.025388;0.618158;15.066951; 01:54:46.83;0.187997;-1.038176;11.694817;0.88485;33.989858;5.008037;18.357827;-58.870398;41.392632;1.632251
-58.014067;30.571016;0.448978;14.475074; 01:54:59.84;1.772466;3.040279;20.299598;1.080058;60.783718;6.71827;43.763012;-59.245775;87.698939;1.367416
-55.213759;88.650434;0.683227;14.412834; 01:55:11.85;1.810914;3.461416;11.540944;0.88485;41.928428;5.513862;25.371806;-56.629937;40.848013;1.532032
-53.667149;99.450404;0.536821;10.541215; 01:56:03.90;0.918031;-0.12453;16.450122;1.080058;53.095889;6.516061;34.429191;-54.885713;71.068319;1.80939
-55.56729;72.964184;0.610024;13.114052; 01:56:41.94;0.438832;-0.407904;15.880248;1.568077;60.85911;7.782633;37.871699;-56.406804;99.605791;2.807265
-52.383884;170.08592;0.683227;11.159372; 01:57:05.97;1.732926;2.651328;8.916953;0.982454;26.696589;4.380246;12.948014;-53.649947;35.041975;2.563646
-52.564691;256.378905;1.073642;11.126838; 01:57:18.98;0.218857;-0.550926;1.146237;0.689642;3.73214;0.790494;1.402192;-52.707213;3.161975;0.428166
-56.685901;45.116833;0.488019;10.346007; 01:57:44.01;0.713346;-0.761216;5.623283;0.787246;17.224644;1.844484;12.800168;-58.227926;17.70763;0.411818
-55.873851;54.393077;0.488019;14.490917; 01:57:49.01;1.41901;1.365235;4.730627;0.787246;15.386484;1.531878;12.298291;-57.299393;14.896671;0.43556
-57.156911;42.503716;0.51242;12.037807; 01:58:01.03;0.499517;-1.132188;7.16446;0.982454;16.535044;2.583058;8.422997;-58.422926;28.155003;0.933371
-57.064037;51.279844;0.605144;17.404969; 01:58:43.07;2.208941;6.525888;6.379906;0.88485;18.99261;2.698746;10.636467;-58.380764;22.581036;0.982399
-56.581729;32.348482;0.341613;15.491124; 01:58:45.07;3.062781;10.513467;4.744499;0.787246;14.248871;1.090343;14.817941;-58.001288;14.940351;0.168945
-56.320204;63.804561;0.634425;17.373483; 01:58:54.08;1.827539;3.131776;0.222971;0.88485;2.213275;0.098648;3.951604;-30.053931;0.789183;0.044217
-57.712383;26.714784;0.366014;11.048755; 01:59:17.10;1.398877;0.761334;4.989188;0.689642;14.534906;1.172985;14.332511;-59.435598;13.76302;0.196378
-55.647222;50.430023;0.429457;18.092203; 01:59:26.11;0.275213;-0.868683;5.763979;1.080058;16.765497;1.826126;12.248766;-56.656682;24.901716;0.469411
-57.736376;30.700346;0.42295;19.227956; 02:00:10.16;1.143461;0.883721;2.733052;0.689642;10.035082;0.742736;10.789407;-58.907148;7.539312;0.137853
-55.788933;36.053614;0.317212;11.577317; 02:00:14.17;0.570995;-1.325115;5.475628;0.689642;12.433898;1.096061;11.224579;-57.496326;15.104896;0.357652
-54.955243;52.730426;0.382907;16.058702; 02:00:41.21;0.934389;0.192053;20.689804;1.080058;58.686425;5.842614;46.909223;-56.166081;89.384722;1.456911
-53.123492;71.726162;0.341613;12.228367; 02:00:43.21;2.012685;3.65416;12.338291;0.982454;34.432134;3.032807;31.108085;-54.417751;48.487201;0.573581
-57.312866;35.146705;0.439217;12.308929; 02:00:55.23;1.246258;0.918585;5.632767;0.689642;19.35062;1.592998;18.705302;-59.033051;15.538376;0.341333
-56.097221;61.99946;0.585623;13.409683; 02:01:44.28;0.865623;1.652107;3.43303;0.982454;8.8286;1.445322;4.2915;-57.145463;13.491171;0.539867
-58.211636;44.452193;0.683227;16.515964; 02:02:27.33;-0.077564;-0.987603;0.583651;0.787246;2.786364;0.268692;2.299383;-53.063498;1.837908;0.105042
-55.571359;58.31668;0.488019;17.61424; 02:02:41.35;0.57103;-0.848299;1.586793;0.689642;9.95403;0.496239;15.889036;-55.634288;4.377278;0.083218
-53.818761;96.038497;0.536821;16.912084; 02:03:44.41;1.459081;1.083908;1.839541;1.080058;16.815348;0.725289;31.023495;-53.617143;7.947242;0.12973
-54.380438;122.745315;0.780831;19.890849; 02:03:53.42;0.838085;-0.56058;3.219803;1.568077;15.965038;2.020908;10.036528;-55.331734;20.195593;0.633113
-57.340348;46.566665;0.585623;21.791219; 02:05:23.52;0.957109;0.482144;3.651175;1.275265;18.186196;1.647074;15.979415;-57.875809;18.624868;0.443954
-56.091399;51.735523;0.488019;11.914175; 02:07:53.68;1.202109;0.199554;2.890761;0.787246;9.918765;0.941561;8.3149;-57.406867;9.10296;0.208423
-57.365783;54.010539;0.683227;21.333411; 02:07:52.68;1.262758;2.487352;2.714545;0.689642;6.74181;1.174621;3.079253;-59.28814;7.488259;0.533199
-57.628635;36.31326;0.488019;14.276188; 02:08:10.70;0.793524;0.664982;3.235517;0.689642;10.930433;1.013548;9.380386;-59.154394;8.925395;0.25617
-57.132402;37.994898;0.455485;24.35913; 02:08:10.70;1.280997;1.002451;1.194759;0.689642;7.242913;0.349777;11.935069;-54.560962;3.295825;0.066444
-55.073533;82.839562;0.618158;15.634594; 02:08:35.72;0.830538;-0.244429;4.944044;1.275265;25.336324;2.31314;22.083887;-55.891764;25.219872;0.606675
-53.800618;81.828327;0.455485;10.23446; 02:08:39.73;-0.118315;-1.879086;2.331577;0.689642;8.445044;0.682162;8.319674;-55.210859;6.431816;0.158352
-55.456609;59.878073;0.488019;17.700456; 02:08:59.75;1.820083;3.62205;1.99812;0.88485;10.209644;0.680022;12.197996;-55.727685;7.072145;0.134277
-53.509122;112.511726;0.585623;15.641015; 02:09:02.75;1.16999;1.634095;2.180745;0.689642;5.738444;0.820328;3.194413;-55.431479;6.015736;0.302949
-55.448688;56.988022;0.463618;13.479604; 02:10:14.83;0.601795;-0.506823;2.917866;0.787246;9.634175;0.909463;8.121458;-56.680474;9.188314;0.283693
-58.129662;37.533624;0.566102;14.502584; 02:10:31.85;1.412873;1.532802;5.226697;0.982454;12.627648;2.131891;5.952097;-59.328148;20.539954;0.912399
-55.615595;71.579878;0.605144;15.739406; 02:11:44.92;1.92314;3.536097;4.869554;1.860888;24.040317;2.453399;18.745728;-56.108439;36.246783;0.671135
-55.219796;71.66495;0.553088;15.208975; 02:12:07.95;0.970143;0.370824;1.982551;0.88485;8.53346;0.764677;7.578132;-55.740635;7.017042;0.238057
-54.996582;52.04468;0.381542;15.891267; 02:12:19.96;1.438628;0.840124;12.582715;2.1537;48.977057;4.05443;47.081001;-55.557311;108.397561;0.860962
-53.569298;106.340043;0.561222;18.837541; 02:12:27.97;1.640006;1.883776;2.412968;0.982454;9.287412;0.973761;7.048995;-53.811151;9.482518;0.371042
-53.77705;263.191583;1.457086;16.240999; 01:27:56.14;1.88131;4.389374;61.683898;4.496192;413.253671;82.866067;164.001132;-54.075181;1109.370599;53.119631
-54.191331;117.524143;0.715761;15.159651; 01:28:06.15;0.505477;-0.973727;11.841406;1.080058;34.744492;6.25695;15.353217;-55.353953;51.157604;3.49528
-52.830911;173.178786;0.77107;17.443906; 01:28:19.17;2.279489;6.082523;42.883109;2.251304;214.170498;28.424856;128.413641;-53.435752;386.171606;9.412074
-56.050708;46.078706;0.430605;18.877884; 01:28:27.18;2.198853;7.910561;74.049011;2.348908;209.243812;27.352847;127.377539;-56.657108;695.73711;7.986852
-53.906147;171.137038;0.976038;15.111243; 01:28:30.18;1.795097;4.004881;78.256619;2.446511;296.58428;65.8108;106.362669;-54.492484;765.822831;39.978786
-57.231376;53.055432;0.650692;11.487972; 01:28:26.17;0.471674;-1.265718;12.212966;0.787246;25.998012;5.34145;10.069578;-58.8448;38.45844;2.229273
-55.982172;71.523559;0.657922;16.97127; 01:28:57.21;1.809371;4.274432;119.62233;4.496192;396.73847;72.446096;172.895533;-56.303546;2151.37984;33.614639
-53.258923;213.790386;1.050482;15.322266; 01:29:43.26;1.887136;4.228329;261.704246;3.812965;1323.214247;249.851979;557.65767;-53.654668;3991.476639;117.934681
-53.96357;126.66685;0.732029;16.358404; 01:30:13.29;2.055961;4.025206;6.970877;0.88485;33.353958;3.550448;24.934559;-55.271252;24.672719;0.820968
-53.286442;395.50145;1.955692;11.243475; 01:20:16.67;3.057588;15.46773;234.012407;7.131496;1975.916076;434.899463;714.39475;-53.496047;6675.433874;275.124106
-53.550468;278.614181;1.464058;15.254266; 01:15:34.36;2.339695;8.085243;298.543127;5.081815;1685.06094;405.615506;557.066203;-53.848041;6068.563796;296.961972
-56.337847;56.213665;0.561222;12.047709; 01:15:29.36;1.534905;2.205389;16.495966;1.275265;44.547279;7.114979;22.195191;-57.381337;84.146929;2.971185
-54.838725;62.129628;0.439217;11.885979; 01:15:44.37;0.937678;0.090694;24.77956;0.88485;69.992979;7.581383;51.422201;-56.322577;87.704766;1.750185
-55.016323;88.355828;0.650692;18.261678; 01:16:07.40;0.822091;-0.533265;11.322481;1.177661;51.776758;5.538774;38.516444;-56.061295;53.336195;1.600178
-54.978239;84.040673;0.61351;19.585098; 01:06:16.78;1.728963;2.153635;28.816466;1.372869;88.38131;13.81573;44.992194;-55.948133;158.244947;4.551669
-54.417225;101.062749;0.648368;17.775443; 01:06:29.79;1.169301;0.865464;60.281028;2.1537;193.66769;33.198494;89.905466;-55.069105;519.308962;14.368701
-54.70266;102.571158;0.702748;17.419574; 01:06:45.81;1.484501;2.361173;42.700215;2.1537;189.911765;25.416949;112.919894;-55.341259;367.85378;9.24713
-56.588051;36.915915;0.390415;18.988827; 01:07:01.82;1.386203;1.352446;20.499947;0.689642;42.92569;5.178038;28.317797;-58.395717;56.550518;1.25829
-53.782224;119.74166;0.663706;19.928408; 01:07:26.85;1.665638;2.871964;19.617609;0.88485;59.855517;9.139479;31.194431;-55.210074;69.43456;3.180068
-53.561318;136.723347;0.720249;18.88908; 01:07:45.86;1.273354;1.571764;124.4408;2.348908;477.809355;77.187496;235.370744;-54.178534;1169.199723;28.328427
-57.194637;45.480239;0.553088;20.433651; 01:08:06.88;1.781006;2.953831;24.529351;1.275265;60.595177;10.315082;28.326541;-58.234081;125.12572;5.659873
-54.925859;51.873965;0.374148;18.867247; 00:58:50.31;2.444194;6.593475;24.480644;0.88485;60.321742;6.387423;45.332762;-56.381356;86.646784;1.677616
-54.339731;58.078706;0.366014;19.338574; 00:58:58.32;1.039293;1.9691;15.763498;0.689642;33.077121;3.687944;23.608109;-56.109136;43.484697;0.832488
-53.239909;228.773122;1.119191;18.192145; 00:59:24.35;2.350852;6.887071;196.057248;8.00993;1136.607524;210.19859;489.081676;-53.414157;6281.619511;110.885529
-52.722181;491.999101;2.13644;9.139419; 00:57:27.22;3.061484;13.573491;118.477168;7.521911;1187.472564;241.120709;465.374724;-52.912337;3564.698848;135.336341
-53.421766;102.042438;0.520554;8.973453; 00:46:25.54;0.887388;0.312687;12.188015;0.787246;34.745292;4.264661;22.526699;-55.034123;38.379868;0.961238
-55.111741;64.826803;0.488019;15.610107; 00:46:25.54;0.820729;-0.873134;11.569345;0.787246;42.500339;3.792325;37.902635;-56.678949;36.431686;0.716195
-54.291636;87.696682;0.546582;16.937752; 00:46:33.55;0.977709;0.142062;20.377436;0.88485;61.510976;7.792883;38.63645;-55.738708;72.123889;2.397854
-53.792971;205.197529;1.14019;12.475822; 00:46:57.57;1.775738;3.474933;99.134476;4.496192;586.494052;103.862233;263.547988;-54.113698;1782.910546;44.385632
-51.529952;152.817817;0.504287;9.898918; 00:46:56.57;1.828798;3.441263;26.535944;0.689642;55.616792;8.596066;28.635333;-53.374277;73.201232;2.826622
-54.260092;110.419952;0.683227;16.223153; 00:46:59.57;0.282742;-1.123882;7.405239;0.689642;25.448038;3.249806;15.857739;-55.943307;20.427862;0.960066
-53.263701;270.15843;1.328914;12.77728; 00:47:24.60;2.175021;5.897017;118.493809;5.179419;774.972223;146.33621;326.595808;-53.542006;2454.916276;83.319658
-54.158423;86.122217;0.520554;9.40047; 00:47:22.60;1.831741;2.253419;12.857282;0.689642;27.284227;4.299115;13.779529;-55.971245;35.467698;1.2966
-54.082482;82.163813;0.488019;16.795669; 00:47:23.60;1.516579;2.115395;21.293955;0.689642;44.351257;6.675591;23.448351;-55.889518;58.740844;2.037925
-54.293605;128.354785;0.800351;12.402829; 00:43:21.34;1.82266;4.956088;43.59836;1.860888;204.744489;28.909499;115.39155;-55.048784;324.526714;10.670473
-54.582157;190.137303;1.267042;15.396344; 00:43:50.37;2.647363;11.492484;244.596698;6.155457;1576.33251;292.535459;675.938659;-54.824099;6022.418081;148.617289
-53.101707;97.832151;0.463618;11.101153; 00:43:37.36;1.470494;3.083913;16.916464;0.689642;54.832977;5.053599;47.344881;-54.917876;46.665233;0.931984
-52.910002;80.721613;0.366014;11.120331; 00:43:51.37;1.072356;0.519029;35.402022;0.689642;100.283193;8.254828;96.947904;-54.765481;97.658919;1.605412
-55.931273;60.835783;0.553088;20.043236; 00:43:53.37;2.307227;6.282226;11.225303;0.982454;33.184463;4.460882;19.644409;-57.177476;44.113363;1.171118
-56.110762;51.505377;0.488019;18.474455; 00:43:56.38;1.561094;2.454481;20.71164;1.080058;71.037362;7.394309;54.308295;-57.317295;89.479056;1.648531
-59.494984;26.778607;0.553088;20.106391; 00:44:07.39;0.424228;-1.617412;12.186688;0.689642;43.407112;4.310353;34.785566;-61.277114;33.617818;0.942972
-55.037835;92.31521;0.683227;17.178276; 00:44:07.39;0.917856;-0.621832;7.342369;0.689642;15.838719;3.229635;6.181257;-56.716436;20.254432;1.478395
-58.274432;37.554913;0.585623;17.332815; 00:44:15.40;1.380857;3.438793;16.806448;1.177661;63.519266;7.453256;43.077948;-59.388461;79.169222;2.113538
-54.255938;118.420325;0.732029;16.885464; 00:30:55.56;1.619876;4.516727;6.704388;0.787246;14.782822;3.260614;5.333417;-55.710173;21.112012;1.704204
-51.101349;155.066298;0.463618;13.839197; 00:31:09.57;0.22904;-0.354881;15.846936;0.689642;33.846743;4.719218;19.31763;-52.887797;43.714864;1.308643
-50.959801;236.089514;0.683227;13.044056; 00:31:30.60;1.295375;0.941977;16.370617;1.177661;72.034391;8.401731;49.147467;-52.056944;77.116177;1.901233
-53.097258;61.852058;0.292812;15.437674; 00:32:51.67;0.935819;-0.063507;33.497283;0.88485;78.551263;6.83885;71.79817;-54.577778;118.560274;1.279524
-54.498614;84.610641;0.553088;13.34876; 00:32:59.67;1.055563;-0.060962;11.883714;0.689642;25.02858;4.219886;11.813045;-56.277865;32.782043;1.791364
-50.21737;190.070786;0.463618;11.902531; 00:33:05.68;0.584628;0.216292;16.051636;0.689642;51.319853;4.779299;43.852743;-52.014519;44.279544;0.953571
-51.313029;155.462571;0.488019;17.096289; 00:33:07.68;1.938354;3.645295;19.86132;1.275265;51.29121;7.451033;28.096971;-52.322387;101.313806;2.651654
-51.292108;237.44416;0.741789;11.044645; 00:33:16.70;1.840404;3.797814;21.082383;1.372869;72.041443;12.256582;33.696559;-52.265788;115.773412;4.5512
-51.526801;226.926484;0.748296;17.662051; 00:33:18.70;0.171708;-0.761574;10.95433;0.787246;41.768376;5.509744;25.197294;-53.044795;34.495014;1.739664
-55.566244;58.385413;0.488019;24.635209; 00:33:32.71;0.766627;0.323322;10.790394;0.982454;50.548005;3.757319;54.1153;-56.766995;42.404253;0.59278
-51.602917;133.790371;0.448978;10.392687; 00:33:36.72;1.009395;-0.038624;20.981739;0.982454;62.00215;6.80901;44.928267;-52.942564;82.454352;1.974758
-50.464679;415.799108;1.073642;15.421407; 00:33:35.72;1.430445;1.146334;2.029248;0.689642;5.433512;1.399455;1.678775;-51.044363;5.597821;0.758006
-53.416143;124.525349;0.634425;20.474282; 00:33:40.72;0.53925;-0.640843;6.26153;0.689642;30.875014;2.54954;29.75381;-54.969869;17.272861;0.492881
-50.745493;134.645881;0.370895;15.169692; 00:33:50.73;0.45985;-1.212193;20.05866;0.982454;51.287393;5.348203;39.138436;-52.053323;78.826824;1.22556
-55.69627;43.270149;0.372669;22.474446; 00:34:02.75;2.047237;6.150528;46.331337;1.275265;106.527214;13.377349;67.505819;-56.760296;236.338982;3.904647
-50.933401;162.877034;0.468498;10.732356; 00:34:00.74;1.352293;2.182489;20.89828;0.689642;61.661723;6.314879;47.913335;-52.758568;57.649347;1.511129
-57.605738;25.553655;0.341613;13.943406; 00:34:00.74;1.980465;3.602703;16.888351;0.787246;44.392158;3.906596;40.142474;-59.23039;53.181153;0.6612
-52.755582;150.558174;0.658826;13.472945; 00:34:40.79;1.435153;0.842437;16.833378;0.787246;45.617662;7.474618;22.154767;-54.358968;53.008045;2.671131
-53.233989;126.529614;0.618158;20.712562; 00:34:40.79;1.328088;1.759256;11.417076;0.787246;33.78089;4.744108;19.141578;-54.745685;35.952193;1.3507
-50.431585;180.923021;0.463618;13.012133; 00:34:56.80;0.537277;-0.69613;15.906258;0.787246;42.98185;4.95668;29.659885;-52.024274;50.088558;1.0619
-49.418642;264.519198;0.536821;11.126838; 00:35:06.81;0.064841;1.248462;7.24885;0.689642;15.874571;2.499557;8.022895;-51.127592;19.996452;0.727285
-51.140401;177.943178;0.536821;11.801192; 00:35:23.83;1.501709;2.41087;16.539322;0.689642;53.40154;5.70046;39.809603;-52.94369;45.624859;1.220964
-52.371135;107.921732;0.432246;9.924107; 00:36:00.87;0.979292;0.162485;30.2177;0.787246;82.138498;8.820066;60.87119;-54.026438;95.155064;2.242229
-51.463934;135.138106;0.439217;11.945625; 00:36:02.87;1.142497;0.061033;16.443001;0.787246;43.529464;4.858457;31.035475;-53.069984;51.778752;1.029959
-50.656294;144.673617;0.390415;15.275001; 00:36:18.89;1.226935;0.420574;20.687325;0.982454;52.346133;5.724789;38.089028;-51.965736;81.297359;1.254817
-54.861507;77.827966;0.553088;19.469095; 00:36:21.89;1.654856;2.245602;11.780633;0.88485;25.313431;4.543835;11.221984;-56.241593;41.69637;1.728921
-53.141878;93.870415;0.448978;11.822796; 00:36:23.89;1.893385;4.54075;21.336547;0.689642;63.961299;6.207803;52.442906;-54.968982;58.858335;1.211123
-53.115484;88.967719;0.42295;17.516135; 00:36:27.90;2.755529;7.985412;11.57217;0.689642;24.503099;3.148356;15.175689;-54.851312;31.922628;0.729051
-49.116352;390.594173;0.739383;7.241393; 00:25:42.23;2.3424;6.864844;321.04327;3.032134;1250.576955;210.820203;590.335298;-49.622203;3893.785365;100.989942
-53.551766;64.990544;0.341613;13.413556; 00:26:01.25;0.868649;0.230237;24.811242;0.787246;60.835351;5.719035;51.496702;-55.184696;78.130213;1.869111
-52.618453;82.48988;0.349747;11.369712; 00:26:06.25;2.286581;6.290349;51.595444;0.787246;115.516881;12.131265;87.533636;-54.290205;162.473242;3.678425
-50.660417;252.938577;0.683227;9.191493; 00:26:27.28;1.671565;2.233414;20.853479;1.470473;98.165061;11.29704;67.87961;-51.579134;122.657907;3.354874
-53.862661;155.573327;0.878435;7.260641; 00:26:40.29;1.071979;1.29745;8.002596;0.787246;35.224606;4.725009;20.8968;-55.460733;25.200049;1.920603
-52.031228;152.849482;0.566102;9.757018; 00:27:09.32;0.843085;-0.033152;20.848568;0.982454;54.04204;8.485039;27.390487;-53.375316;81.931017;2.595978
-53.954118;80.397122;0.463618;8.424752; 00:17:51.73;1.478733;2.044958;17.486082;0.88485;45.968181;5.665001;29.682794;-55.434847;61.890233;1.388384
-50.240499;284.586895;0.697867;5.119765; 00:18:02.74;2.814568;10.596942;90.96379;1.665681;266.448955;51.502235;109.696332;-51.118771;606.066495;22.896259
-50.387853;211.609992;0.536821;5.243988; 00:18:31.77;0.131567;-0.921364;17.123867;0.689642;53.494314;5.879026;38.734686;-52.239123;47.237367;1.418135
-50.837044;166.291902;0.467825;5.812695; 00:19:03.81;1.962305;5.249296;129.513149;1.665681;337.119667;49.110882;184.153756;-51.719086;862.910179;16.208155
-47.868805;294.51098;0.418302;5.374718; 00:19:25.83;1.798997;2.544189;31.00353;0.982454;82.963301;9.300558;58.891577;-49.249253;121.838139;1.874224
-48.691974;420.719859;0.722268;5.671574; 00:19:33.84;1.685173;2.792805;21.22907;1.080058;81.846663;11.216557;47.526139;-49.94505;91.714473;3.240348
-47.563307;233.469612;0.309079;5.887053; 00:19:52.86;0.727608;-0.122246;25.950003;0.689642;54.137917;5.143034;45.349641;-49.422793;71.584873;0.997159
